No;ID Supplier;Nama Supplier;ID Brand;Nama Brand;ID Store;Nama Store;Hari Order;Min. Purchase;Trading Term;Promo Factor;Delay Factor
10098;78;PT. GLORIENTA P.H - PPN (PDG);782;LUS AYU;7;Miss Glam Padang;1;500000;0;;
10099;78;PT. GLORIENTA P.H - PPN (PDG);782;LUS AYU;13;Miss Glam Bukittinggi;1;500000;0;;
10100;78;PT. GLORIENTA P.H - PPN (PDG);782;LUS AYU;21;Miss Glam Damar;1;500000;0;;
10101;78;PT. GLORIENTA P.H - PPN (PDG);782;LUS AYU;23;Miss Glam Payakumbuh;1;500000;0;;
10102;78;PT. GLORIENTA P.H - PPN (PDG);782;LUS AYU;24;Miss Glam Solok;1;500000;0;;
10103;78;PT. GLORIENTA P.H - PPN (PDG);782;LUS AYU;31;Miss Glam Sutomo;1;500000;0;;
10104;78;PT. GLORIENTA P.H - PPN (PDG);782;LUS AYU;32;Miss Glam Pasaman Barat;1;500000;0;;
10105;78;PT. GLORIENTA P.H - PPN (PDG);497;MAMAYA;7;Miss Glam Padang;1;500000;0;;
10106;78;PT. GLORIENTA P.H - PPN (PDG);497;MAMAYA;9;Miss Glam Jambi;1;500000;0;;
10107;78;PT. GLORIENTA P.H - PPN (PDG);497;MAMAYA;13;Miss Glam Bukittinggi;1;500000;0;;
10108;78;PT. GLORIENTA P.H - PPN (PDG);497;MAMAYA;19;Miss Glam Medan;1;500000;0;;
10109;78;PT. GLORIENTA P.H - PPN (PDG);497;MAMAYA;20;Miss Glam Palembang;1;500000;0;;
10110;78;PT. GLORIENTA P.H - PPN (PDG);497;MAMAYA;21;Miss Glam Damar;1;500000;0;;
10111;78;PT. GLORIENTA P.H - PPN (PDG);497;MAMAYA;23;Miss Glam Payakumbuh;1;500000;0;;
10112;78;PT. GLORIENTA P.H - PPN (PDG);497;MAMAYA;24;Miss Glam Solok;1;500000;0;;
10113;78;PT. GLORIENTA P.H - PPN (PDG);497;MAMAYA;29;Miss Glam Rantau Prapat;1;500000;0;;
10114;78;PT. GLORIENTA P.H - PPN (PDG);497;MAMAYA;43;Miss Glam Soeta;1;500000;0;;
10115;78;PT. GLORIENTA P.H - PPN (PDG);1135;MILK RECIPE;7;Miss Glam Padang;1;500000;0;;
10116;78;PT. GLORIENTA P.H - PPN (PDG);1135;MILK RECIPE;9;Miss Glam Jambi;1;500000;0;;
10117;78;PT. GLORIENTA P.H - PPN (PDG);1135;MILK RECIPE;13;Miss Glam Bukittinggi;1;500000;0;;
10118;78;PT. GLORIENTA P.H - PPN (PDG);1135;MILK RECIPE;15;Miss Glam Muaro Bungo;1;500000;0;;
10119;78;PT. GLORIENTA P.H - PPN (PDG);1135;MILK RECIPE;23;Miss Glam Payakumbuh;1;500000;0;;
10120;78;PT. GLORIENTA P.H - PPN (PDG);1135;MILK RECIPE;24;Miss Glam Solok;1;500000;0;;
10121;78;PT. GLORIENTA P.H - PPN (PDG);1135;MILK RECIPE;31;Miss Glam Sutomo;1;500000;0;;
10122;78;PT. GLORIENTA P.H - PPN (PDG);1135;MILK RECIPE;32;Miss Glam Pasaman Barat;1;500000;0;;
10123;78;PT. GLORIENTA P.H - PPN (PDG);1135;MILK RECIPE;41;Miss Glam Sei Penuh;1;500000;0;;
10124;78;PT. GLORIENTA P.H - PPN (PDG);1135;MILK RECIPE;42;Miss Glam Mayang;1;500000;0;;
10125;78;PT. GLORIENTA P.H - PPN (PDG);377;MIRANDA;7;Miss Glam Padang;1;500000;0;;
10126;78;PT. GLORIENTA P.H - PPN (PDG);377;MIRANDA;13;Miss Glam Bukittinggi;1;500000;0;;
10127;78;PT. GLORIENTA P.H - PPN (PDG);377;MIRANDA;21;Miss Glam Damar;1;500000;0;;
10128;78;PT. GLORIENTA P.H - PPN (PDG);377;MIRANDA;23;Miss Glam Payakumbuh;1;500000;0;;
10129;78;PT. GLORIENTA P.H - PPN (PDG);377;MIRANDA;24;Miss Glam Solok;1;500000;0;;
10130;78;PT. GLORIENTA P.H - PPN (PDG);377;MIRANDA;31;Miss Glam Sutomo;1;500000;0;;
10131;78;PT. GLORIENTA P.H - PPN (PDG);377;MIRANDA;32;Miss Glam Pasaman Barat;1;500000;0;;
10132;78;PT. GLORIENTA P.H - PPN (PDG);113;NATUR-E;7;Miss Glam Padang;1;500000;0;;
10133;78;PT. GLORIENTA P.H - PPN (PDG);113;NATUR-E;13;Miss Glam Bukittinggi;1;500000;0;;
10134;78;PT. GLORIENTA P.H - PPN (PDG);113;NATUR-E;21;Miss Glam Damar;1;500000;0;;
10135;78;PT. GLORIENTA P.H - PPN (PDG);113;NATUR-E;23;Miss Glam Payakumbuh;1;500000;0;;
10136;78;PT. GLORIENTA P.H - PPN (PDG);113;NATUR-E;24;Miss Glam Solok;1;500000;0;;
10137;78;PT. GLORIENTA P.H - PPN (PDG);113;NATUR-E;31;Miss Glam Sutomo;1;500000;0;;
10138;78;PT. GLORIENTA P.H - PPN (PDG);113;NATUR-E;32;Miss Glam Pasaman Barat;1;500000;0;;
10139;78;PT. GLORIENTA P.H - PPN (PDG);113;NATUR-E;43;Miss Glam Soeta;1;500000;0;;
10140;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;7;Miss Glam Padang;1;500000;0;;
10141;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;9;Miss Glam Jambi;1;500000;0;;
10142;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;13;Miss Glam Bukittinggi;1;500000;0;;
10143;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;15;Miss Glam Muaro Bungo;1;500000;0;;
10144;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;21;Miss Glam Damar;1;500000;0;;
10145;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;23;Miss Glam Payakumbuh;1;500000;0;;
10146;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;24;Miss Glam Solok;1;500000;0;;
10147;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;31;Miss Glam Sutomo;1;500000;0;;
10148;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;32;Miss Glam Pasaman Barat;1;500000;0;;
10149;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;41;Miss Glam Sei Penuh;1;500000;0;;
10150;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;42;Miss Glam Mayang;1;500000;0;;
10151;78;PT. GLORIENTA P.H - PPN (PDG);119;NR;43;Miss Glam Soeta;1;500000;0;;
10152;78;PT. GLORIENTA P.H - PPN (PDG);1057;NUFACE;7;Miss Glam Padang;1;500000;0;;
10153;78;PT. GLORIENTA P.H - PPN (PDG);1057;NUFACE;13;Miss Glam Bukittinggi;1;500000;0;;
10154;78;PT. GLORIENTA P.H - PPN (PDG);1057;NUFACE;21;Miss Glam Damar;1;500000;0;;
10155;78;PT. GLORIENTA P.H - PPN (PDG);1057;NUFACE;23;Miss Glam Payakumbuh;1;500000;0;;
10156;78;PT. GLORIENTA P.H - PPN (PDG);1057;NUFACE;24;Miss Glam Solok;1;500000;0;;
10157;78;PT. GLORIENTA P.H - PPN (PDG);1057;NUFACE;31;Miss Glam Sutomo;1;500000;0;;
10158;78;PT. GLORIENTA P.H - PPN (PDG);1057;NUFACE;32;Miss Glam Pasaman Barat;1;500000;0;;
10159;78;PT. GLORIENTA P.H - PPN (PDG);1057;NUFACE;43;Miss Glam Soeta;1;500000;0;;
10160;78;PT. GLORIENTA P.H - PPN (PDG);130;PURBASARI;7;Miss Glam Padang;1;500000;0;;
10161;78;PT. GLORIENTA P.H - PPN (PDG);130;PURBASARI;13;Miss Glam Bukittinggi;1;500000;0;;
10162;78;PT. GLORIENTA P.H - PPN (PDG);130;PURBASARI;21;Miss Glam Damar;1;500000;0;;
10163;78;PT. GLORIENTA P.H - PPN (PDG);130;PURBASARI;23;Miss Glam Payakumbuh;1;500000;0;;
10164;78;PT. GLORIENTA P.H - PPN (PDG);130;PURBASARI;24;Miss Glam Solok;1;500000;0;;
10165;78;PT. GLORIENTA P.H - PPN (PDG);130;PURBASARI;31;Miss Glam Sutomo;1;500000;0;;
10166;78;PT. GLORIENTA P.H - PPN (PDG);130;PURBASARI;32;Miss Glam Pasaman Barat;1;500000;0;;
10167;78;PT. GLORIENTA P.H - PPN (PDG);130;PURBASARI;43;Miss Glam Soeta;1;500000;0;;
10168;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;7;Miss Glam Padang;1;500000;0;;
10169;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;13;Miss Glam Bukittinggi;1;500000;0;;
10170;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;17;Miss Glam Lampung;1;500000;0;;
10171;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;18;Miss Glam Bengkulu;1;500000;0;;
10172;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;21;Miss Glam Damar;1;500000;0;;
10173;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;23;Miss Glam Payakumbuh;1;500000;0;;
10174;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;24;Miss Glam Solok;1;500000;0;;
10175;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;28;Miss Glam Kedaton;1;500000;0;;
10176;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;31;Miss Glam Sutomo;1;500000;0;;
10177;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;32;Miss Glam Pasaman Barat;1;500000;0;;
10178;78;PT. GLORIENTA P.H - PPN (PDG);132;QL;43;Miss Glam Soeta;1;500000;0;;
10179;78;PT. GLORIENTA P.H - PPN (PDG);1164;SEA MAKEUP;7;Miss Glam Padang;1;500000;0;;
10180;78;PT. GLORIENTA P.H - PPN (PDG);1164;SEA MAKEUP;13;Miss Glam Bukittinggi;1;500000;0;;
10181;78;PT. GLORIENTA P.H - PPN (PDG);1164;SEA MAKEUP;21;Miss Glam Damar;1;500000;0;;
10182;78;PT. GLORIENTA P.H - PPN (PDG);1164;SEA MAKEUP;23;Miss Glam Payakumbuh;1;500000;0;;
10183;78;PT. GLORIENTA P.H - PPN (PDG);1164;SEA MAKEUP;24;Miss Glam Solok;1;500000;0;;
10184;78;PT. GLORIENTA P.H - PPN (PDG);1164;SEA MAKEUP;31;Miss Glam Sutomo;1;500000;0;;
10185;78;PT. GLORIENTA P.H - PPN (PDG);1164;SEA MAKEUP;32;Miss Glam Pasaman Barat;1;500000;0;;
10186;78;PT. GLORIENTA P.H - PPN (PDG);927;SECRET CLEAN;7;Miss Glam Padang;1;500000;0;;
10187;78;PT. GLORIENTA P.H - PPN (PDG);927;SECRET CLEAN;13;Miss Glam Bukittinggi;1;500000;0;;
10188;78;PT. GLORIENTA P.H - PPN (PDG);927;SECRET CLEAN;21;Miss Glam Damar;1;500000;0;;
10189;78;PT. GLORIENTA P.H - PPN (PDG);927;SECRET CLEAN;23;Miss Glam Payakumbuh;1;500000;0;;
10190;78;PT. GLORIENTA P.H - PPN (PDG);927;SECRET CLEAN;24;Miss Glam Solok;1;500000;0;;
10191;78;PT. GLORIENTA P.H - PPN (PDG);927;SECRET CLEAN;31;Miss Glam Sutomo;1;500000;0;;
10192;78;PT. GLORIENTA P.H - PPN (PDG);927;SECRET CLEAN;32;Miss Glam Pasaman Barat;1;500000;0;;
10193;78;PT. GLORIENTA P.H - PPN (PDG);927;SECRET CLEAN;43;Miss Glam Soeta;1;500000;0;;
10194;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;7;Miss Glam Padang;1;500000;0;;
10195;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;9;Miss Glam Jambi;1;500000;0;;
10196;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;13;Miss Glam Bukittinggi;1;500000;0;;
10197;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;15;Miss Glam Muaro Bungo;1;500000;0;;
10198;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;21;Miss Glam Damar;1;500000;0;;
10199;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;23;Miss Glam Payakumbuh;1;500000;0;;
10200;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;24;Miss Glam Solok;1;500000;0;;
10201;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;31;Miss Glam Sutomo;1;500000;0;;
10202;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;32;Miss Glam Pasaman Barat;1;500000;0;;
10203;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;41;Miss Glam Sei Penuh;1;500000;0;;
10204;78;PT. GLORIENTA P.H - PPN (PDG);1304;THE ORIGINOTE;42;Miss Glam Mayang;1;500000;0;;
10205;78;PT. GLORIENTA P.H - PPN (PDG);157;TOKYO NIGHT;7;Miss Glam Padang;1;500000;0;;
10206;78;PT. GLORIENTA P.H - PPN (PDG);157;TOKYO NIGHT;13;Miss Glam Bukittinggi;1;500000;0;;
10207;78;PT. GLORIENTA P.H - PPN (PDG);157;TOKYO NIGHT;21;Miss Glam Damar;1;500000;0;;
10208;78;PT. GLORIENTA P.H - PPN (PDG);157;TOKYO NIGHT;23;Miss Glam Payakumbuh;1;500000;0;;
10209;78;PT. GLORIENTA P.H - PPN (PDG);157;TOKYO NIGHT;24;Miss Glam Solok;1;500000;0;;
10210;78;PT. GLORIENTA P.H - PPN (PDG);157;TOKYO NIGHT;31;Miss Glam Sutomo;1;500000;0;;
10211;78;PT. GLORIENTA P.H - PPN (PDG);157;TOKYO NIGHT;32;Miss Glam Pasaman Barat;1;500000;0;;
10212;78;PT. GLORIENTA P.H - PPN (PDG);157;TOKYO NIGHT;43;Miss Glam Soeta;1;500000;0;;
10213;3238;PT. GRAND SEMESTA MANDIRI - NON PPN (TPG);326;CETAPHIL;30;Miss Glam Tanjung Pinang;3;500000;0;;
10214;2281;PT. GRAVINDO JAYA ABADI - PPN(JMB);131;VEET;9;Miss Glam Jambi;4;500000;0;;
10215;2281;PT. GRAVINDO JAYA ABADI - PPN(JMB);131;VEET;15;Miss Glam Muaro Bungo;4;500000;0;;
10216;2281;PT. GRAVINDO JAYA ABADI - PPN(JMB);131;VEET;42;Miss Glam Mayang;4;500000;0;;
10217;3617;PT. HADIR MENGHARUMKAN NUSANTARA - PPN (DC);1691;HMNS;37;PT Bersama Distriversa Indonesia;1;500000;0;;
10218;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);437;FOCALLURE;19;Miss Glam Medan;2;500000;0;;
10219;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);437;FOCALLURE;29;Miss Glam Rantau Prapat;2;500000;0;;
10220;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);437;FOCALLURE;33;Miss Glam Halat;2;500000;0;;
10221;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);437;FOCALLURE;36;Miss Glam Dr. Mansyur;2;500000;0;;
10222;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);437;FOCALLURE;38;Miss Glam P. Sidimpuan;2;500000;0;;
10223;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);437;FOCALLURE;39;Miss Glam Aceh;2;500000;0;;
10224;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1219;KELAYA;19;Miss Glam Medan;2;500000;0;;
10225;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1219;KELAYA;29;Miss Glam Rantau Prapat;2;500000;0;;
10226;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1219;KELAYA;33;Miss Glam Halat;2;500000;0;;
10227;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1219;KELAYA;36;Miss Glam Dr. Mansyur;2;500000;0;;
10228;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1219;KELAYA;38;Miss Glam P. Sidimpuan;2;500000;0;;
10229;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1726;MYSTIC EYES;19;Miss Glam Medan;2;500000;0;;
10230;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1726;MYSTIC EYES;29;Miss Glam Rantau Prapat;2;500000;0;;
10231;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1726;MYSTIC EYES;33;Miss Glam Halat;2;500000;0;;
10232;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1726;MYSTIC EYES;36;Miss Glam Dr. Mansyur;2;500000;0;;
10233;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1726;MYSTIC EYES;38;Miss Glam P. Sidimpuan;2;500000;0;;
10234;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1726;MYSTIC EYES;39;Miss Glam Aceh;2;500000;0;;
10235;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);838;PINKFLASH;19;Miss Glam Medan;2;500000;0;;
10236;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);838;PINKFLASH;29;Miss Glam Rantau Prapat;2;500000;0;;
10237;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);838;PINKFLASH;33;Miss Glam Halat;2;500000;0;;
10238;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);838;PINKFLASH;36;Miss Glam Dr. Mansyur;2;500000;0;;
10239;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);838;PINKFLASH;38;Miss Glam P. Sidimpuan;2;500000;0;;
10240;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);838;PINKFLASH;39;Miss Glam Aceh;2;500000;0;;
10241;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);136;SAFI;36;Miss Glam Dr. Mansyur;2;500000;0;;
10242;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1375;SANIYE;19;Miss Glam Medan;2;500000;0;;
10243;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1375;SANIYE;29;Miss Glam Rantau Prapat;2;500000;0;;
10244;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1375;SANIYE;33;Miss Glam Halat;2;500000;0;;
10245;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1375;SANIYE;36;Miss Glam Dr. Mansyur;2;500000;0;;
10246;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1375;SANIYE;38;Miss Glam P. Sidimpuan;2;500000;0;;
10247;2464;PT. HERTA SUKSES GEMILANG - PPN (MDN);1375;SANIYE;39;Miss Glam Aceh;2;500000;0;;
10248;3379;PT. INDO LIMA OETAMA (PSB);43;BIORE;32;Miss Glam Pasaman Barat;4;500000;0;;
10249;3379;PT. INDO LIMA OETAMA (PSB);1307;BIORE MEN'S;32;Miss Glam Pasaman Barat;4;500000;0;;
10250;3379;PT. INDO LIMA OETAMA (PSB);1595;LAURIER;32;Miss Glam Pasaman Barat;4;500000;0;;
10251;3379;PT. INDO LIMA OETAMA (PSB);1129;LIESE;32;Miss Glam Pasaman Barat;5;500000;0;;
10252;3465;PT. INDOMAS TIRTA KENCANA ABADI (PSP);34;ACNOL;38;Miss Glam P. Sidimpuan;2;500000;0;;
10253;3465;PT. INDOMAS TIRTA KENCANA ABADI (PSP);116;NIVEA;38;Miss Glam P. Sidimpuan;2;500000;0;;
10254;3465;PT. INDOMAS TIRTA KENCANA ABADI (PSP);1226;NIVEA MEN;38;Miss Glam P. Sidimpuan;2;500000;0;;
10255;3281;PT. INDOMAS TIRTA KENCANA ABADI - PPN (RAP);116;NIVEA;29;Miss Glam Rantau Prapat;2;500000;0;;
10256;3281;PT. INDOMAS TIRTA KENCANA ABADI - PPN (RAP);1226;NIVEA MEN;29;Miss Glam Rantau Prapat;2;500000;0;;
10257;3593;PT. INDONESIA BERLIAN YASAWIRYA  - NON PPN (DC);2192;NOSUKU;37;PT Bersama Distriversa Indonesia;4;500000;0;;
10258;2178;PT. INTERFOOD SUKSES JASINDO - PPN (JMB);142;SELECTION;9;Miss Glam Jambi;4;500000;0;;
10259;2178;PT. INTERFOOD SUKSES JASINDO - PPN (JMB);142;SELECTION;15;Miss Glam Muaro Bungo;4;500000;0;;
10260;2178;PT. INTERFOOD SUKSES JASINDO - PPN (JMB);142;SELECTION;41;Miss Glam Sei Penuh;4;500000;0;;
10261;2178;PT. INTERFOOD SUKSES JASINDO - PPN (JMB);142;SELECTION;42;Miss Glam Mayang;4;500000;0;;
10262;2274;PT. INTI SUKSES SUMATERA - PPN (BKT);298;LUXCRIME;23;Miss Glam Payakumbuh;4;500000;0;;
10263;2273;PT. INTI SUKSES SUMATERA - PPN (PDG);298;LUXCRIME;7;Miss Glam Padang;4;500000;0;;
10264;2273;PT. INTI SUKSES SUMATERA - PPN (PDG);298;LUXCRIME;13;Miss Glam Bukittinggi;4;500000;0;;
10265;2273;PT. INTI SUKSES SUMATERA - PPN (PDG);298;LUXCRIME;15;Miss Glam Muaro Bungo;4;500000;0;;
10266;2273;PT. INTI SUKSES SUMATERA - PPN (PDG);298;LUXCRIME;21;Miss Glam Damar;4;500000;0;;
10267;2273;PT. INTI SUKSES SUMATERA - PPN (PDG);298;LUXCRIME;24;Miss Glam Solok;4;500000;0;;
10268;2273;PT. INTI SUKSES SUMATERA - PPN (PDG);298;LUXCRIME;31;Miss Glam Sutomo;4;500000;0;;
10269;2273;PT. INTI SUKSES SUMATERA - PPN (PDG);298;LUXCRIME;32;Miss Glam Pasaman Barat;4;500000;0;;
10270;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);64;ELLIPS;29;Miss Glam Rantau Prapat;1;500000;0;;
10271;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);368;ENCHANTEUR;29;Miss Glam Rantau Prapat;2;500000;0;;
10272;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);914;PINK;38;Miss Glam P. Sidimpuan;1;500000;0;;
10273;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);2329;PINK SKIN;38;Miss Glam P. Sidimpuan;4;500000;0;;
10274;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);130;PURBASARI;29;Miss Glam Rantau Prapat;1;500000;0;;
10275;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);133;RESIK V;29;Miss Glam Rantau Prapat;1;500000;0;;
10276;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);136;SAFI;29;Miss Glam Rantau Prapat;2;500000;0;;
10277;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);144;SHINZUI;29;Miss Glam Rantau Prapat;4;500000;0;;
10278;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);144;SHINZUI;38;Miss Glam P. Sidimpuan;4;500000;0;;
10279;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);152;SUMBER AYU;29;Miss Glam Rantau Prapat;4;500000;0;;
10280;3213;PT. JADI JAYA DISTRIBUSINDO - PPN (RAP);366;VITALIS;29;Miss Glam Rantau Prapat;2;500000;0;;
10281;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);1694;AXE;29;Miss Glam Rantau Prapat;2;500000;0;;
10282;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);392;CITRA;29;Miss Glam Rantau Prapat;2;500000;0;;
10283;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);1790;CLEAR;29;Miss Glam Rantau Prapat;2;500000;0;;
10284;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);391;FAIR & LOVELY;29;Miss Glam Rantau Prapat;2;500000;0;;
10285;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);1659;GLOW & LOVELY;29;Miss Glam Rantau Prapat;2;500000;0;;
10286;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);1092;LUX;29;Miss Glam Rantau Prapat;2;500000;0;;
10287;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);1737;PEPSODENT;29;Miss Glam Rantau Prapat;2;500000;0;;
10288;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);363;PONDS;29;Miss Glam Rantau Prapat;2;500000;0;;
10289;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);1221;PONDS MEN;29;Miss Glam Rantau Prapat;2;500000;0;;
10290;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);362;REXONA;29;Miss Glam Rantau Prapat;2;500000;0;;
10291;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);2283;REXONA MEN;29;Miss Glam Rantau Prapat;2;500000;0;;
10292;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);1581;SUNSILK;29;Miss Glam Rantau Prapat;2;500000;0;;
10293;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);1598;TRESEMME;29;Miss Glam Rantau Prapat;2;500000;0;;
10294;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);361;VASELINE;29;Miss Glam Rantau Prapat;2;500000;0;;
10295;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);1220;VASELINE MEN;29;Miss Glam Rantau Prapat;2;500000;0;;
10296;3517;PT. JADI JAYA DISTRIBUSINDO - PPN - UNILEVER (RAP);364;ZWITSAL;29;Miss Glam Rantau Prapat;2;500000;0;;
10297;2612;PT. JALUR MANDIRI UTAMA  - PPN (PLB);903;BARENBLISS;20;Miss Glam Palembang;1;500000;0;;
10298;2612;PT. JALUR MANDIRI UTAMA  - PPN (PLB);903;BARENBLISS;22;Miss Glam Bangka;1;500000;0;;
10299;2612;PT. JALUR MANDIRI UTAMA  - PPN (PLB);1422;DAZZLE ME;20;Miss Glam Palembang;1;500000;0;;
10300;2612;PT. JALUR MANDIRI UTAMA  - PPN (PLB);1422;DAZZLE ME;22;Miss Glam Bangka;1;500000;0;;
10301;2612;PT. JALUR MANDIRI UTAMA  - PPN (PLB);487;GLAMFIX;20;Miss Glam Palembang;1;500000;0;;
10302;2612;PT. JALUR MANDIRI UTAMA  - PPN (PLB);487;GLAMFIX;22;Miss Glam Bangka;1;500000;0;;
10303;2612;PT. JALUR MANDIRI UTAMA  - PPN (PLB);1492;LAVOJOY;20;Miss Glam Palembang;1;500000;0;;
10304;2612;PT. JALUR MANDIRI UTAMA  - PPN (PLB);1492;LAVOJOY;22;Miss Glam Bangka;1;500000;0;;
10305;2612;PT. JALUR MANDIRI UTAMA  - PPN (PLB);170;YOU;20;Miss Glam Palembang;1;500000;0;;
10306;2612;PT. JALUR MANDIRI UTAMA  - PPN (PLB);170;YOU;22;Miss Glam Bangka;1;500000;0;;
10307;2502;PT. JALUR MANDIRI UTAMA (MDN);903;BARENBLISS;19;Miss Glam Medan;1;500000;0;;
10308;2502;PT. JALUR MANDIRI UTAMA (MDN);903;BARENBLISS;29;Miss Glam Rantau Prapat;1;500000;0;;
10309;2502;PT. JALUR MANDIRI UTAMA (MDN);903;BARENBLISS;33;Miss Glam Halat;1;500000;0;;
10310;2502;PT. JALUR MANDIRI UTAMA (MDN);903;BARENBLISS;36;Miss Glam Dr. Mansyur;1;500000;0;;
10311;2502;PT. JALUR MANDIRI UTAMA (MDN);903;BARENBLISS;38;Miss Glam P. Sidimpuan;1;500000;0;;
10312;2502;PT. JALUR MANDIRI UTAMA (MDN);903;BARENBLISS;39;Miss Glam Aceh;1;500000;0;;
10313;2502;PT. JALUR MANDIRI UTAMA (MDN);1422;DAZZLE ME;19;Miss Glam Medan;1;500000;0;;
10314;2502;PT. JALUR MANDIRI UTAMA (MDN);1422;DAZZLE ME;29;Miss Glam Rantau Prapat;1;500000;0;;
