Brand;SKU;Nama;Toko;Stok;Stock;Daily Sales;Max. Daily Sales;Lead Time;Max. Lead Time;Min. Order;Sedang PO;HPP;contribution_pct;contribution_ratio;Lead Time Sedang PO;Is in Padang;No;ID Supplier;Nama Supplier;ID Brand;Nama Brand;ID Store;Nama Store;Hari Order;Min. Purchase;Trading Term;Promo Factor;Delay Factor;Safety stock;Reorder point;Stock cover 30 days;current_stock_days_cover;is_open_po;initial_qty_po;emergency_po_qty;updated_regular_po_qty;final_updated_regular_po_qty;emergency_po_cost;final_updated_regular_po_cost;Source File;Location
AMATERASUN;8991752006148;AMATERASUN Physical Sunscreen SPF 50+ PA+++ 30gr;Miss Glam Soeta;11.0;0.0;0.34;3.0;2.0;5.0;3.0;0.0;60040.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;15;16;11;32.35294117647059;0;0;0;0;0;0.0;0.0;32. Miss Glam Soeta.xlsx;SOETA
AMATERASUN;10400517532;AMATERASUN Pore Blurring Sunscreen SPF 50+ PA++++ 30 gr;Miss Glam Soeta;8.0;0.0;0.03;1.0;2.0;5.0;1.0;0.0;67640.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;5;6;1;266.6666666666667;0;0;0;0;0;0.0;0.0;32. Miss Glam Soeta.xlsx;SOETA
AMATERASUN;8991758006777;AMATERASUN Transparent Sunscreen Moisturizer SPF 43 50ml;Miss Glam Soeta;2.0;0.0;0.05;1.0;2.0;5.0;3.0;0.0;67640.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;5;6;2;40.0;0;0;0;0;0;0.0;0.0;32. Miss Glam Soeta.xlsx;SOETA
AMATERASUN;8991752004410;AMATERASUN UV Body Sunscreen SPF 40 100gr;Miss Glam Soeta;13.0;0.0;0.08;1.0;2.0;5.0;3.0;0.0;75240.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;5;6;3;162.5;0;0;0;0;0;0.0;0.0;32. Miss Glam Soeta.xlsx;SOETA
AMATERASUN;10400614055;AMATERASUN UV Skin Tint SPF 35 PA++ Light 25gr ;Miss Glam Soeta;6.0;0.0;0.18;1.0;2.0;5.0;3.0;0.0;67640.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;5;6;6;33.333333333333336;0;0;0;0;0;0.0;0.0;32. Miss Glam Soeta.xlsx;SOETA
AMATERASUN;10400614121;AMATERASUN UV Skin Tint SPF 35 PA++ Medium 25gr ;Miss Glam Soeta;13.0;0.0;0.13;2.0;2.0;5.0;3.0;0.0;67640.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;10;11;4;100.0;0;0;0;0;0;0.0;0.0;32. Miss Glam Soeta.xlsx;SOETA
AMATERASUN;8991752004144;AMATERASUN Uv Sunscreen Cream Spf 50+ 50gr;Miss Glam Soeta;15.0;0.0;0.24;3.0;2.0;5.0;3.0;0.0;44840.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;15;16;8;62.5;0;0;0;0;0;0.0;0.0;32. Miss Glam Soeta.xlsx;SOETA
AMATERASUN;8991752004670;AMATERASUN Uv Sunscreen Serum Spf 50+ 50gr;Miss Glam Soeta;22.0;0.0;0.37;2.0;2.0;5.0;3.0;0.0;52440.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;10;11;12;59.45945945945946;0;0;0;0;0;0.0;0.0;32. Miss Glam Soeta.xlsx;SOETA
AMATERASUN;10400515311;AMATERASUN Uv Waterbarrier Sunscreen SPF 35 PA++++ 40gr;Miss Glam Soeta;53.0;0.0;1.5;23.0;2.0;5.0;1.0;0.0;29640.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;112;115;45;35.333333333333336;0;0;0;0;0;0.0;0.0;32. Miss Glam Soeta.xlsx;SOETA
ANIMATE;10200513323;ANIMATE 5x Active Whitening Series 5 in 1 Pack;Miss Glam Soeta;6.0;0.0;0.16;2.0;3.0;9.0;3.0;0.0;79200.0;100.0;1.0;5;1;317.0;107.0;CV. DAHLIA - PPN (PDG) ;1520.0;ANIMATE;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;18;19;5;37.5;0;0;0;0;0;0.0;0.0;32. Miss Glam Soeta.xlsx;SOETA
