Brand;SKU;Nama;Toko;Stok;Stock;Daily Sales;Max. Daily Sales;Lead Time;Max. Lead Time;Min. Order;Sedang PO;HPP;contribution_pct;contribution_ratio;Lead Time Sedang PO;Is in Padang;No;ID Supplier;Nama Supplier;ID Brand;Nama Brand;ID Store;Nama Store;Hari Order;Min. Purchase;Trading Term;Promo Factor;Delay Factor;Safety stock;Reorder point;Stock cover 30 days;current_stock_days_cover;is_open_po;initial_qty_po;emergency_po_qty;updated_regular_po_qty;final_updated_regular_po_qty;emergency_po_cost;final_updated_regular_po_cost;Source File;Location
ACNOL;8993035123368;ACNOL Lotion For Acne 10ml;Miss Glam Padang;28.0;0.0;0.68;4.0;5.0;16.0;3.0;0.0;17760.0;100.0;1.0;5;1;9844.0;116.0;PT. ENSEVAL PUTERA MEGATRADING - PPN (PDG);34.0;ACNOL;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;61;65;21;41.17647058823529;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AHE;40100147222;AHE Hairfall Treatment Shampoo 300ml;Miss Glam Padang;1.0;0.0;0.07;1.0;1.0;2.0;3.0;3.0;34166.0;100.0;1.0;5;1;0.0;;;0.0;0;0.0;;0.0;0.0;0.0;;;2;3;3;14.285714285714285;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;8991752007572;AMATERASUN Brightening Sunscreen SPF 50+PA++++ 40gr;Miss Glam Padang;2.0;0.0;0.29;1.0;2.0;8.0;1.0;6.0;52440.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;8;9;9;6.8965517241379315;1;1;0;1;1;0.0;52440.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;10700324851;AMATERASUN Lip Balm Spf 20 Pa+++ 4,5gr;Miss Glam Padang;7.0;0.0;0.31;2.0;2.0;8.0;3.0;3.0;29907.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;16;17;10;22.580645161290324;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;20300441756;AMATERASUN Lipgloss SPF29 PA++ Mauve 3,8gr;Miss Glam Padang;4.0;0.0;0.02;1.0;2.0;8.0;3.0;0.0;52440.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;8;9;1;200.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;20300441609;AMATERASUN Lipgloss SPF29 PA++ Nude 3,8gr;Miss Glam Padang;6.0;0.0;0.03;1.0;2.0;8.0;3.0;0.0;52440.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;8;9;1;200.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;20300441527;AMATERASUN Lipgloss SPF29 PA++ Pink 3,8gr;Miss Glam Padang;3.0;0.0;0.03;1.0;2.0;8.0;3.0;0.0;52440.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;8;9;1;100.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;8991752006148;AMATERASUN Physical Sunscreen SPF 50+ PA+++ 30gr;Miss Glam Padang;70.0;0.0;0.93;5.0;2.0;8.0;3.0;0.0;60040.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;39;41;28;75.26881720430107;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;10400517532;AMATERASUN Pore Blurring Sunscreen SPF 50+ PA++++ 30 gr;Miss Glam Padang;2.0;0.0;0.14;1.0;2.0;8.0;1.0;3.0;68148.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;8;9;5;14.285714285714285;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;8991758006777;AMATERASUN Transparent Sunscreen Moisturizer SPF 43 50ml;Miss Glam Padang;12.0;0.0;0.1;1.0;2.0;8.0;3.0;0.0;67640.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;8;9;3;120.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;8991752004410;AMATERASUN UV Body Sunscreen SPF 40 100gr;Miss Glam Padang;5.0;0.0;0.05;1.0;2.0;8.0;3.0;0.0;75240.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;8;9;2;100.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;10400614055;AMATERASUN UV Skin Tint SPF 35 PA++ Light 25gr ;Miss Glam Padang;7.0;0.0;0.14;2.0;2.0;8.0;3.0;0.0;67640.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;16;17;5;49.99999999999999;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
